ACPT_YM,PLCST_NM,RPRT_CASCNT_WHOL,RPRT_SEX_MALE,RPRT_SEX_FMLE,RPRT_SEX_UNKWN,RPRT_SEX_ETC,ACPT_EMERG_TYPE_EMERG,ACPT_EMERG_TYPE_IMPRTNC,ACPT_EMERG_TYPE_GNRL,ACPT_EMERG_TYPE_CVAPP,ACPT_EMERG_TYPE_ETC,OCRN_DOTW_SNDD,OCRN_DOTW_MON,OCRN_DOTW_TUE,OCRN_DOTW_WED,OCRN_DOTW_THU,OCRN_DOTW_FRI,OCRN_DOTW_SAT,OCRN_TIZN_00,OCRN_TIZN_01,OCRN_TIZN_02,OCRN_TIZN_03,OCRN_TIZN_04,OCRN_TIZN_05,OCRN_TIZN_06,OCRN_TIZN_07,OCRN_TIZN_08,OCRN_TIZN_09,OCRN_TIZN_10,OCRN_TIZN_11,OCRN_TIZN_12,OCRN_TIZN_13,OCRN_TIZN_14,OCRN_TIZN_15,OCRN_TIZN_16,OCRN_TIZN_17,OCRN_TIZN_18,OCRN_TIZN_19,OCRN_TIZN_20,OCRN_TIZN_21,OCRN_TIZN_22,OCRN_TIZN_23
"202310","상주","4","2","0","2","0","0","0","4","0","0","2","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0"
"202310","부산진","82","38","14","30","0","0","1","81","0","0","19","10","14","9","14","10","6","1","0","3","2","0","1","0","1","1","0","0","0","1","0","1","3","3","6","10","6","10","15","14","4"
"202310","대구서부","28","10","8","10","0","0","1","26","1","0","4","8","1","3","4","4","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","2","4","1","3","2","5","3","2"
"202310","부산중부","29","13","4","12","0","0","1","27","1","0","7","4","2","1","6","4","5","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","4","3","5","5","4","1","1","2"
"202310","안동","33","23","6","4","0","0","0","33","0","0","9","4","2","2","1","8","7","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","1","3","3","2","3","7","7","1"
"202310","홍천","11","8","2","1","0","0","0","9","2","0","3","2","0","1","0","3","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","2","1","1","0"
"202310","부산북부","34","18","7","9","0","0","0","34","0","0","10","5","4","4","3","6","2","1","2","2","0","1","1","0","0","0","2","0","0","0","0","1","2","3","2","3","4","4","1","4","1"
"202310","순천","63","39","7","17","0","0","1","60","1","1","9","13","7","11","7","7","9","6","3","2","0","1","0","0","0","0","0","0","0","0","0","1","2","9","5","7","8","4","7","4","4"
"202310","부산동부","19","8","10","1","0","0","0","19","0","0","4","3","2","2","5","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2","3","3","5","2","0"
"202310","공주","23","12","8","3","0","0","0","23","0","0","4","5","3","4","1","5","1","2","1","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","4","1","4","3"
"202310","경산","36","22","10","4","0","0","2","32","1","1","9","3","7","4","6","2","5","0","3","0","1","0","0","0","1","0","0","0","0","1","1","1","2","4","4","2","2","5","1","5","3"
"202310","서울노원","137","77","30","30","0","0","10","123","3","1","21","33","15","23","19","10","16","8","5","4","7","4","2","0","0","1","0","0","1","0","1","3","6","7","14","10","3","15","13","18","15"
"202310","인천중부","52","32","11","9","0","0","1","48","3","0","9","12","11","7","4","5","4","3","1","0","2","1","1","0","0","0","1","0","0","3","0","0","0","4","5","4","8","6","3","4","6"
"202310","창원중부","33","18","11","4","0","0","0","31","2","0","8","6","3","1","3","4","8","1","1","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","3","3","0","6","6","3","4"
"202310","김해중부","87","43","27","17","0","0","2","82","3","0","14","13","10","11","11","13","15","7","6","3","2","4","0","2","0","0","0","0","0","1","1","1","1","3","9","2","7","10","13","7","8"
"202310","대구강북","67","40","12","15","0","0","0","65","1","1","9","12","7","4","18","3","14","2","2","1","2","4","1","0","0","1","0","0","0","1","0","1","1","4","8","4","8","5","10","5","7"
"202310","청도","8","5","3","0","0","0","0","8","0","0","1","2","1","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","2","2","0","0"
"202310","전주덕진","86","43","24","19","0","0","4","74","5","3","13","10","12","16","6","14","15","6","1","0","4","3","2","0","0","0","1","0","0","2","2","1","2","12","4","3","7","3","8","8","17"
"202310","부산사상","28","9","9","10","0","0","0","26","2","0","2","1","8","6","3","5","3","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","2","2","7","3","4","2"
"202310","서울강남","48","25","11","12","0","0","1","47","0","0","5","10","7","4","7","6","9","2","2","1","0","0","1","0","0","2","0","0","0","0","2","0","1","3","3","1","4","10","5","5","6"
"202310","청주청원","83","63","10","10","0","0","0","79","3","1","10","17","7","12","8","15","14","6","4","2","3","1","4","0","0","1","0","0","1","3","0","4","4","4","5","3","5","4","9","11","9"
"202310","서울광진","94","43","22","29","0","0","4","90","0","0","11","19","17","13","7","17","10","9","5","5","1","0","0","1","1","1","0","0","1","2","0","4","7","5","5","7","5","5","12","10","8"
"202310","서산","73","37","16","20","0","0","1","69","3","0","14","6","10","9","9","14","11","1","1","0","2","1","0","0","0","2","0","0","0","3","0","2","6","6","13","8","1","11","5","2","9"
"202310","포항북부","52","31","8","13","0","0","1","48","3","0","9","12","6","4","1","8","12","3","2","1","3","1","1","1","0","0","0","0","2","0","0","4","1","1","2","1","4","7","8","6","4"
"202310","수원서부","88","53","15","20","0","0","5","76","5","2","16","15","8","6","7","18","18","8","3","1","1","3","3","0","0","0","2","0","0","0","1","0","0","1","6","7","8","10","13","9","12"
"202310","성남중원","69","38","10","21","0","0","1","62","4","2","11","6","8","12","13","11","8","4","1","6","1","3","2","0","0","1","0","2","1","0","0","1","3","5","5","4","4","5","11","3","7"
"202310","동해","32","16","4","12","0","0","0","30","2","0","10","6","4","0","3","6","3","4","1","0","0","0","0","0","0","2","0","0","0","3","0","1","0","4","5","0","3","5","2","1","1"
"202310","경상남도고성","5","5","0","0","0","0","0","5","0","0","0","3","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0"
"202310","서울중랑","67","40","10","17","0","0","4","61","1","1","9","13","8","10","6","12","9","8","6","2","1","0","0","3","1","0","0","0","0","0","2","0","1","4","4","3","7","1","6","13","5"
"202310","서울강동","102","56","13","33","0","0","3","95","3","1","22","16","16","9","11","19","9","7","1","6","4","2","1","0","1","0","0","1","0","0","0","4","6","10","4","5","7","14","8","9","12"
"202310","인천연수","100","70","16","14","0","1","4","92","2","1","12","15","18","14","6","20","15","5","7","6","1","0","1","0","1","1","0","0","0","1","0","1","5","4","8","5","4","9","13","15","13"
"202310","목포","94","52","19","23","0","0","1","88","5","0","12","16","15","12","9","8","22","6","7","4","1","0","1","0","1","1","0","0","0","2","0","1","3","8","7","8","8","10","11","12","3"
"202310","영월","3","2","1","0","0","0","0","3","0","0","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"202310","서울구로","88","47","20","21","0","0","3","81","3","1","17","9","12","7","14","18","11","6","4","3","1","1","1","0","0","0","0","2","1","0","3","2","2","4","7","5","5","10","14","8","9"
"202310","서울송파","144","69","30","45","0","0","11","130","2","1","41","21","20","10","13","12","27","9","5","2","4","2","2","0","0","0","2","1","1","1","0","2","10","10","11","6","11","16","17","19","13"
"202310","칠곡","22","12","5","5","0","0","1","19","2","0","0","5","3","4","3","3","4","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","3","1","2","2","2","1","2","3","3"
"202310","논산","29","16","4","9","0","0","0","27","2","0","6","3","2","1","4","5","8","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","11","5"
"202310","군포","41","20","8","13","0","0","0","41","0","0","7","8","6","6","3","5","6","4","0","0","1","2","3","0","0","0","0","0","0","0","0","0","5","2","1","2","3","5","3","5","5"
"202310","광주동부","40","20","14","6","0","0","0","38","2","0","9","5","3","3","3","3","14","2","1","0","0","2","1","1","0","0","0","0","0","0","0","2","1","3","4","3","4","5","2","3","6"
"202310","인천계양","103","69","16","18","0","2","0","95","4","2","16","18","16","11","12","22","8","7","1","3","1","2","2","1","0","1","0","1","0","2","1","0","7","7","4","6","15","14","13","10","5"
"202310","거제","82","46","24","12","0","0","0","79","2","1","8","14","8","21","8","12","11","3","4","1","1","2","0","1","0","1","1","0","0","0","1","1","1","8","5","7","12","8","10","9","6"
"202310","사천","13","7","2","4","0","0","0","12","1","0","3","2","2","0","0","4","2","0","3","0","2","0","0","0","0","2","0","0","0","0","0","1","0","0","2","1","0","0","0","1","1"
"202310","진해","45","26","7","12","0","0","0","39","6","0","8","5","8","5","3","6","10","3","0","4","0","1","0","0","0","0","0","0","0","0","1","0","2","1","5","7","5","6","6","3","1"
"202310","충주","70","42","16","12","0","0","0","66","3","1","16","13","11","7","7","9","7","1","3","5","5","1","0","0","0","0","0","0","0","0","1","0","4","2","8","5","10","9","5","5","6"
"202310","천안동남","59","28","12","19","0","0","0","58","0","1","9","6","8","8","6","8","14","5","3","2","0","1","1","0","1","0","0","0","0","0","2","1","1","5","4","1","6","6","8","8","4"
"202310","대전둔산","72","33","15","24","0","0","0","67","3","2","11","9","12","13","3","9","15","7","3","0","7","1","5","0","0","2","0","0","0","1","0","3","0","8","3","1","3","4","6","14","4"
"202310","보령","16","6","3","7","0","0","0","15","1","0","3","3","2","1","0","0","7","1","1","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","2","3","0"
"202310","부산동래","65","34","12","19","0","0","1","62","0","2","11","17","6","7","8","8","8","5","3","0","0","0","0","1","0","1","0","0","0","3","0","1","0","9","4","6","8","8","6","7","3"
"202310","김해서부","43","23","13","7","0","0","0","41","0","2","6","14","4","3","0","8","8","0","3","2","4","0","0","0","0","0","0","0","0","0","0","2","0","3","1","1","5","4","9","4","5"
"202310","속초","28","15","3","10","0","0","0","27","0","1","5","3","4","2","4","5","5","2","6","0","0","2","0","0","0","0","0","0","0","0","0","0","1","2","1","1","1","2","2","4","4"
"202310","서울동대문","31","18","3","10","0","0","0","31","0","0","5","4","5","3","4","7","3","3","1","2","2","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0","1","1","3","7","5"
"202310","창원서부","31","17","9","5","0","0","0","29","2","0","2","4","7","3","4","8","3","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","1","2","3","2","4","4","4","2","3"
"202310","김천","16","9","6","1","0","0","1","13","2","0","1","1","1","0","2","3","8","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","3","1","1"
"202310","영주","16","9","5","2","0","0","1","15","0","0","4","2","2","3","0","4","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","3","1","1","5"
"202310","광양","36","21","5","10","0","0","2","34","0","0","13","4","8","0","4","3","4","7","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","1","3","5","8","3","3"
"202310","당진","26","13","8","5","0","0","0","25","1","0","4","5","3","2","4","5","3","5","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","3","1","2","3","0","2","5","1"
"202310","영천","10","3","5","2","0","0","0","9","1","0","2","0","1","0","1","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","1","2","1"
"202310","서울종로","3","3","0","0","0","0","0","3","0","0","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"202310","서울관악","72","35","17","20","0","1","6","64","1","0","7","14","9","15","9","3","15","2","0","1","5","2","2","2","0","0","0","0","0","0","0","1","2","6","6","2","3","10","14","12","2"
"202310","서울서초","40","22","7","11","0","0","1","36","3","0","4","5","15","3","9","0","4","5","1","1","2","2","0","0","0","0","0","0","0","0","0","0","2","4","0","0","6","0","4","8","5"
"202310","부산강서","11","4","5","2","0","0","0","10","1","0","1","0","4","0","1","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","2","0","0","2","2"
"202310","서울성북","51","25","16","10","0","0","4","47","0","0","6","10","7","4","6","12","6","3","1","0","0","1","0","0","0","0","0","0","0","0","2","0","3","6","4","2","5","7","13","1","3"
"202310","서울종암","85","38","24","23","0","0","4","81","0","0","14","8","18","11","15","11","8","9","4","2","0","2","0","1","3","0","0","0","0","0","0","0","2","3","2","3","4","11","21","13","5"
"202310","고창","4","1","1","2","0","0","0","4","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","1","0"
"202310","천안서북","104","59","16","29","0","0","4","96","4","0","24","22","5","17","13","14","9","4","8","5","1","0","0","0","0","0","0","0","1","1","2","0","5","9","7","5","6","13","17","17","3"
"202310","대구중부","49","25","13","11","0","0","1","48","0","0","10","4","5","4","6","10","10","2","2","0","0","0","0","0","1","1","0","0","0","0","1","1","3","2","5","8","7","9","6","0","1"
"202310","옥천","3","2","1","0","0","0","1","2","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0"
"202310","서울영등포","110","66","19","25","0","2","5","102","0","1","22","12","13","6","7","12","38","6","7","6","2","0","1","0","0","0","0","1","2","0","2","1","7","8","4","12","11","9","7","12","12"
"202310","진천","19","10","7","2","0","0","0","17","2","0","6","2","2","0","2","2","5","5","4","1","0","0","0","0","0","1","0","0","0","0","1","0","1","2","0","1","0","0","1","1","1"
"202310","인천남동","70","47","7","16","0","0","4","65","1","0","9","9","6","17","9","11","9","5","3","1","0","0","1","0","1","0","0","0","0","1","0","1","3","2","2","11","7","5","12","10","5"
"202310","횡성","4","3","1","0","0","0","0","4","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3"
"202310","대구동부","73","44","14","15","0","0","3","67","2","1","11","10","6","13","9","10","14","4","1","0","2","1","0","1","0","0","0","0","1","2","0","2","0","6","1","5","7","15","6","9","10"
"202310","춘천","100","63","21","16","0","0","5","92","3","0","15","15","16","6","7","21","20","8","1","2","0","0","0","0","0","0","3","0","0","0","0","0","2","7","7","7","11","8","13","23","8"
"202310","서천","4","3","0","1","0","0","0","4","0","0","2","0","0","0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"202310","남해","3","0","3","0","0","0","0","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0"
"202310","창녕","4","2","1","1","0","0","0","3","1","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0"
"202310","대구달서","91","44","21","26","0","0","2","84","4","1","17","16","12","5","10","19","12","4","5","3","2","1","1","0","0","0","0","1","0","2","1","0","1","9","9","3","7","11","12","12","7"
"202310","금산","3","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"202310","부산사하","54","29","13","12","0","0","1","51","2","0","8","6","12","4","5","8","11","3","1","0","0","2","2","0","0","1","0","1","0","0","0","1","0","5","6","5","2","3","11","4","7"
"202310","문경","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"202310","화순","10","7","1","2","0","0","0","10","0","0","1","1","1","1","0","2","4","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","1"
"202310","대구수성","120","44","31","45","0","0","6","108","5","1","19","22","9","19","16","13","22","8","4","2","1","1","0","0","0","0","0","1","0","1","0","3","7","13","8","16","8","15","14","11","7"
"202310","서울양천","121","74","12","35","0","0","7","113","1","0","23","21","24","10","14","12","17","7","4","2","2","0","1","0","0","0","0","0","0","4","3","0","2","7","9","8","3","11","18","21","19"
"202310","울산남부","107","61","17","29","0","0","4","100","3","0","29","10","9","11","16","21","11","8","4","6","4","3","0","0","0","0","0","0","0","1","4","1","6","9","5","8","7","4","11","14","12"
"202310","부산해운대","57","37","13","7","0","0","1","55","1","0","9","4","10","7","3","10","14","2","4","0","0","0","0","0","1","0","0","0","0","0","4","0","2","3","6","5","5","7","7","8","3"
"202310","음성","14","4","5","5","0","0","0","12","2","0","3","5","0","3","0","0","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","1","1","3"
"202310","부산기장","51","38","10","3","0","0","1","49","1","0","11","8","8","6","2","5","11","2","3","1","1","1","0","0","0","0","0","2","0","0","2","1","3","6","1","2","3","8","10","4","1"
"202310","대구남부","21","13","5","3","0","0","0","21","0","0","3","4","1","4","2","4","3","2","1","0","2","1","0","0","0","0","0","0","0","0","1","0","1","3","2","1","1","1","1","3","1"
"202310","무안","31","20","4","7","0","0","0","31","0","0","3","8","5","5","2","3","5","4","2","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","2","1","5","3","8","2"
"202310","울산동부","66","35","16","15","0","0","1","61","4","0","15","11","5","7","7","5","16","2","1","2","0","0","0","0","1","0","0","0","0","0","1","1","8","4","4","8","6","7","10","8","3"
"202310","마산중부","18","12","4","2","0","0","0","18","0","0","2","0","1","2","2","6","5","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","3","2","2","4","3"
"202310","완주","11","5","3","3","0","0","0","11","0","0","1","0","3","3","1","1","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","1","0","0"
"202310","군산","54","37","11","6","0","0","1","49","4","0","12","5","9","3","5","6","14","2","2","2","0","2","0","0","0","0","0","0","0","1","0","2","2","2","6","8","6","7","4","7","1"
"202310","부여","5","2","2","1","0","0","0","5","0","0","0","0","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","0","0","0"
"202310","담양","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"202310","서울혜화","8","4","4","0","0","0","1","7","0","0","0","1","1","2","0","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","2","0","0","1","0","2"
"202310","울진","3","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1"
"202310","서울은평","77","40","16","21","0","0","11","66","0","0","6","8","13","10","13","13","14","4","1","1","0","1","0","1","0","2","0","2","0","0","1","3","2","4","2","2","11","9","15","4","12"
"202310","영동","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202310","익산","84","57","9","18","0","0","2","76","5","1","13","14","11","12","2","19","13","3","7","5","1","1","1","0","0","0","0","1","0","0","3","4","2","5","5","4","6","12","4","7","13"
"202310","부산남부","70","37","15","18","0","0","1","65","4","0","14","7","7","9","17","7","9","7","1","5","0","1","0","1","2","0","0","0","0","1","0","0","5","9","3","6","11","2","3","6","7"
"202310","봉화","2","2","0","0","0","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"202310","철원","7","0","7","0","0","0","0","7","0","0","0","0","0","0","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","4","0"
"202310","부산금정","65","37","16","12","0","0","1","62","2","0","10","8","10","5","10","16","6","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","5","9","10","9","13","5","7","3"
"202310","제주청","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202310","산청","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"202310","고령","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"202310","서울용산","9","3","2","4","0","0","0","9","0","0","1","0","2","1","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","2","0","1","2","0"
"202310","서울남대문","2","1","0","1","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"202310","하동","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"202310","서울청","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"202310","고흥","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"202310","안산단원","146","95","24","27","0","0","1","138","2","5","24","25","25","16","12","24","20","5","16","4","6","2","1","0","0","1","0","0","0","0","2","1","3","8","13","10","12","22","17","16","7"
"202310","오산","69","41","14","14","0","0","10","58","1","0","10","6","8","9","11","13","12","5","6","3","1","1","0","0","1","1","0","0","0","0","1","1","1","2","3","6","7","4","7","11","8"
"202310","화성동탄","127","80","26","21","0","0","2","123","1","1","22","24","11","14","10","24","22","3","8","2","0","0","1","0","0","0","0","1","0","0","2","0","4","9","8","11","13","11","25","22","7"
"202310","울산울주","53","30","15","8","0","0","3","49","0","1","7","19","8","3","5","4","7","2","2","1","1","1","0","0","0","0","2","0","0","4","0","1","2","2","3","4","2","7","3","10","6"
"202310","김포","320","158","66","96","0","0","6","304","6","4","64","59","55","46","28","38","30","19","6","5","3","4","4","1","0","1","0","3","1","2","3","7","18","25","50","21","25","27","32","38","25"
"202310","인천미추홀","133","82","30","21","0","0","8","119","4","2","23","30","11","16","19","20","14","6","7","2","1","2","0","2","0","0","0","1","0","2","2","4","4","8","18","6","10","24","17","13","4"
"202310","고양","93","48","15","30","0","0","3","88","2","0","21","10","8","16","13","17","8","12","1","3","1","1","1","0","0","0","0","0","0","0","2","0","0","6","4","5","7","6","17","21","6"
"202310","양주","59","33","12","14","0","0","6","51","1","1","16","12","6","4","4","8","9","5","5","6","0","3","0","0","0","1","0","0","2","0","1","0","0","1","1","3","4","13","7","4","3"
"202310","안산상록","155","87","34","34","0","0","6","143","4","2","29","24","20","12","15","31","24","8","16","6","3","6","1","0","0","2","0","2","1","0","0","3","3","11","13","11","9","15","16","16","13"
"202310","장수","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202310","나주","8","5","2","1","0","0","1","6","0","1","3","0","2","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","3","0","1"
"202310","통영","23","14","5","4","0","0","1","21","0","1","5","5","2","1","4","5","1","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","2","3","4","3","1","2","1","2","0"
"202310","서울마포","167","57","36","74","0","0","8","157","1","1","31","33","17","13","17","29","27","4","6","4","1","1","1","0","1","0","0","1","1","3","2","5","3","9","24","9","25","14","25","15","13"
"202310","광주","110","50","46","14","0","0","6","102","1","1","18","22","13","15","12","15","15","1","3","6","2","0","0","0","1","3","0","0","0","0","0","3","5","10","26","10","10","8","7","6","9"
"202310","파주","132","76","26","30","0","0","10","120","2","0","26","17","12","26","12","15","24","9","6","2","3","1","1","0","0","0","0","0","0","3","1","0","5","4","9","12","14","16","20","17","9"
"202310","울산중부","52","31","9","12","0","0","2","43","7","0","4","8","10","5","10","10","5","4","6","2","0","0","1","0","0","1","0","0","1","0","2","0","3","1","4","1","4","3","8","6","5"
"202310","부천원미","135","76","31","28","0","0","3","130","1","1","25","25","13","28","15","15","14","9","12","2","3","0","1","0","1","1","0","0","0","2","0","0","3","8","10","8","10","25","21","14","5"
"202310","의정부","140","76","28","36","0","0","8","128","4","0","29","24","13","15","19","21","19","14","5","8","0","5","0","0","0","0","0","0","1","0","5","1","5","8","8","14","14","15","13","9","15"
"202310","제주서부","55","32","12","11","0","0","1","51","2","1","4","13","8","9","12","6","3","1","2","1","4","1","0","0","0","1","0","0","0","0","2","0","0","9","5","6","6","5","6","4","2"
"202310","용인동부","145","89","23","33","0","0","1","136","7","1","28","22","23","12","22","23","15","7","5","2","2","2","1","1","0","1","0","0","2","4","1","3","3","5","3","10","16","20","23","25","9"
"202310","제주동부","59","28","16","15","0","0","0","54","4","1","9","7","5","7","5","15","11","9","3","1","1","1","1","0","0","1","0","0","0","0","0","0","0","2","0","2","3","8","12","9","6"
"202310","의왕","46","23","2","21","0","0","1","42","3","0","6","12","5","8","2","8","5","5","2","0","0","0","0","0","0","0","0","2","0","0","2","1","2","1","6","0","4","1","3","12","5"
"202310","시흥","142","76","38","28","0","0","5","132","4","1","21","26","16","22","14","25","18","17","3","4","5","2","0","0","0","0","2","0","0","0","1","1","3","8","10","10","12","11","18","26","9"
"202310","인천부평","46","25","14","7","0","0","1","43","2","0","7","10","8","3","5","4","9","2","2","1","1","4","0","0","0","2","1","0","0","0","0","0","1","1","2","0","7","3","6","9","4"
"202310","평택","193","99","59","35","0","0","2","183","6","2","33","33","20","21","15","31","40","5","12","1","4","1","0","1","2","2","0","1","1","3","2","3","8","11","19","10","29","23","27","16","12"
"202310","화성서부","77","47","17","13","0","0","8","63","4","2","13","15","12","5","7","14","11","3","6","2","0","0","2","0","2","0","0","0","0","1","1","0","2","3","7","3","5","12","11","8","9"
"202310","광명","100","66","8","26","0","0","3","95","2","0","13","18","16","10","15","14","14","9","5","2","0","0","0","0","0","2","0","0","1","0","0","0","1","3","8","8","7","11","15","18","10"
"202310","인천논현","130","69","39","22","0","0","9","118","3","0","21","23","33","12","7","22","12","2","0","6","11","0","1","0","1","0","1","0","0","0","3","2","5","8","14","11","12","21","12","15","5"
"202310","여주","13","8","1","4","0","0","0","13","0","0","0","0","5","2","2","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","5","0","0","0","2","2"
"202310","강릉","32","19","6","7","0","0","0","29","1","2","3","10","6","5","3","2","3","0","2","1","1","1","0","0","0","0","0","1","0","0","0","0","1","4","1","3","2","3","6","3","3"
"202310","예산","8","7","1","0","0","0","0","7","1","0","1","1","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","0","1","0","1"
"202310","구리","48","21","10","17","0","0","4","44","0","0","8","8","8","4","5","6","9","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","1","2","2","0","1","7","11","8","11"
"202310","포천","23","15","4","4","0","0","4","18","0","1","4","1","4","1","1","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","4","1","1","2","3","3","3"
"202310","용인서부","51","30","9","12","0","0","2","48","1","0","4","6","4","13","5","10","9","6","2","2","0","2","0","0","0","1","0","0","0","0","0","1","1","2","5","2","0","5","1","13","8"
"202310","부천오정","30","13","11","6","0","0","0","29","1","0","4","8","7","3","6","2","0","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","7","6","1","5","2"
